sessao_id,item_ordem_id,resultado,materia_id,numero,ano,tipo_sigla,tipo_descricao,ementa,tema_proposto,classificador,revisada_por_humano,fonte_oficial
783,29728,UNANIMIDADE,26081,37,2026,PLL,PROJETO DE LEI DO LEGISLATIVO,"DÁ DENOMINAÇÃO DE RUA DA ARCA AO TRECHO INDICADO NO BAIRRO NOSSA SENHORA DO PILAR, CONFORME ESPECIFICA.","Homenagens, nomes e datas","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26081
783,29729,UNANIMIDADE,26103,38,2026,PLL,PROJETO DE LEI DO LEGISLATIVO,"INSTITUI O PROGRAMA MUNICIPAL DE APOIO E FOMENTO À CULTURA HIP HOP, CRIA A SEMANA MUNICIPAL DO HIP HOP E ESTABELECE DIRETRIZES PARA VALORIZAÇÃO DA CULTURA HIP HOP NO MUNICIPIO DE CAMPO LARGO.","Homenagens, nomes e datas","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26103
783,29730,UNANIMIDADE,26104,39,2026,PLL,PROJETO DE LEI DO LEGISLATIVO,INSTITUI O PROGRAMA DE INCENTIVO À PRATICA DO SKATE NO MUNICIPIO DE CAMPO LARGO E DÁ OUTRAS PROVIDÊNCIAS.,"Cultura, esporte e lazer","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26104
783,29731,UNANIMIDADE,26142,45,2026,PLL,PROJETO DE LEI DO LEGISLATIVO,INCLUI NO CALENDÁRIO MUNICIPAL DE CAMPO LARGO A FESTA DA PADROEIRA DA PAROQUIA NOSSA SENHORA APARECIDA E A PEREGRINAÇÃO AO MORRO DO CAL.,Outros,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26142
783,29732,UNANIMIDADE,26074,36,2026,PLL,PROJETO DE LEI DO LEGISLATIVO,DECLARA DE UTILIDADE PÚBLICA MUNICIPAL DE CAMPO LARGO O CENTRO DE TRADIÇÕES GAÚCHAS PONCHO CRIOULO - CTG.,"Homenagens, nomes e datas","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26074
783,29733,UNANIMIDADE,26128,42,2026,PLL,PROJETO DE LEI DO LEGISLATIVO,"DECLARA DE UTILIDADE PÚBLICA O SINDICATO DAS INDUSTRIAS DE VIDROS, CRISTAIS, ESPELHOS, CERÂMICAS DE LOUÇA, PORCELANA, PISOS E REVESTIMENTOS CERÂMICOS NO ESTADO DO PARANÁ COM SEDE E FORO NO MUNICIPIO DE CAMPO LARGO.","Homenagens, nomes e datas","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26128
783,29740,UNANIMIDADE,26364,12,2026,VRC,VOTAÇÃO REQUERIMENTOS EM CONJUNTO,VOTAÇÃO ENGLOBADA DE TODOS REQUERIMENTOS.,Outros,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26364
783,29743,UNANIMIDADE,26389,1005,2026,REQ,REQUERIMENTO,"SOLICITA INSTALAÇÃO DE SINALIZAÇÃO DE TRÂNSITO E ILUMINAÇÃO PARA AV. MARCELO PUPPI, 4169 – BOM JESUS.",Iluminação e serviços urbanos,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26389
783,29744,UNANIMIDADE,26390,1006,2026,REQ,REQUERIMENTO,"SOLICITA INSTALAÇÃO DE SINALIZAÇÃO HORIZONTAL ESCOLAR NA RUA CENTENÁRIO 1815, CENTRO – PRÓXIMO AO COLÉGIO SAGRDA FAMÍLIA.","Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26390
783,29745,UNANIMIDADE,26391,1007,2026,REQ,REQUERIMENTO,"SOLICITA INSTALAÇÃO DE SINALIZAÇÃO HORIZONTAL ESCOLAR NA RUA ENGENHEIRO TOURINHO 1329, CENTRO – PRÓXIMO AO COLÉGIO SAGRADA FAMÍLIA.","Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26391
783,29746,UNANIMIDADE,26392,1008,2026,REQ,REQUERIMENTO,"SOLICITA INSTALAÇÃO DE SINALIZAÇÃO HORIZONTAL ESCOLAR NA RUA XV DE NOVEMBRO 1882, CENTRO – PRÓXIMO AO COLÉGIO SAGRADA FAMÍLIA.","Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26392
783,29747,UNANIMIDADE,26396,1014,2026,REQ,REQUERIMENTO,"SOLICITANDO ESTUDO DE ALTERAÇÃO DE SENTIDO DA VIA, RUA RODOLFO CASTAGNOLI, TRECHO ENTRE RUA ROCHA POMBO E RUA PROFESSOR JOÃO BATISTA VALÕES, CENTRO.",Educação,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26396
783,29748,UNANIMIDADE,26397,1015,2026,REQ,REQUERIMENTO,SOLICITANDO A AMPLIAÇÃO DE VAGAS EXCLUSIVAS PARA OS MUNÍCIPES NO PÁTIO DA PREFEITURA MUNICIPAL.,Outros,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26397
783,29749,UNANIMIDADE,26398,1016,2026,REQ,REQUERIMENTO,SOLICITANDO ESTUDO TÉCNICO DE VIABILIDADE DE IMPLANTAÇÃO DO MODO INTERMITENTE NOS SEMÁFOROS DO MUNICÍPIO APÓS A 01 H DA MADRUGADA.,"Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26398
783,29750,UNANIMIDADE,26399,1017,2026,REQ,REQUERIMENTO,SOLICITANDO VISTORIA TÉCNICA URGENTE NO VIADUTO DO CITY CENTER OUTLET EM RAZÃO DE RACHADURAS VISÍVEIS E APARENTES.,Outros,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26399
783,29751,UNANIMIDADE,26358,963,2026,REQ,REQUERIMENTO,SOLICITA ESTUDO TÉCNICO E A IMPLEMENTAÇÃO DE MELHORIAS NA SINALIZAÇÃO VIÁRIA NO CRUZAMENTO DAS RUAS SÃO JORGE DEMÉTRIO PAULISTA E JOÃO ALBERTO TREVISAN.,"Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26358
783,29752,UNANIMIDADE,26365,973,2026,REQ,REQUERIMENTO,"SOLICITA INSTALAÇÃO DE UM SEMÁFORO NA AVENIDA PADRE NATAL PIGATTO, ESQUINA COM A RUA ANTÔNIO BARAUSSE, PRÓXIMO DO SUPER AVENIDA SUPERMERCADO.","Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26365
783,29753,UNANIMIDADE,26366,974,2026,REQ,REQUERIMENTO,"SOLICITA REALIZAR OBRA DE PATROLAMENTO, ALARGAMENTO, NIVELAMENTO E INSERÇÃO DE MATERIAL FRESADO OU SAIBRO NA TRAVESSA PIOTTO.","Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26366
783,29754,UNANIMIDADE,26403,1021,2026,REQ,REQUERIMENTO,"SOLICITANDO A ALTERAÇÃO DO HORÁRIO DA LINHA DE ÔNIBUS TERMINAL SENTIDO RIVBEM – ITAQUI DE CIMA AO CITY CENTER OUTLET PREMIUM, DAS 13 H PARA AS 13:15H.","Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26403
783,29755,UNANIMIDADE,26387,1002,2026,REQ,REQUERIMENTO,"REQUER ACRESCIMO DE RUAS À ROTA DO ÔNIBUS DO BAIRRO GORSKI, AVANÇANDO DA RUA IRAQUE ATÉ A RUA IRÃ.","Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26387
783,29756,UNANIMIDADE,26353,952,2026,REQ,REQUERIMENTO,SOLICITA SINALIZAÇÃO PROIBITIVA PARA O TRÁFEGO DE BITRENS E VEICULOS DE GRANDE PORTE NA ESTRADA DA FAXINA.,"Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26353
783,29757,UNANIMIDADE,26354,953,2026,REQ,REQUERIMENTO,SOLICITA INFORMAÇÕES OFICIAIS DA CAMPANHA DE SANEAMENTO DO PARANÁ (SANEPAR) ACERCA DO VOLUME DE RECLAMAÇÕES POR DESABASTECIMENTO DE ÁGUA NO PRIMEIRO QUADRIMESTRE DE 2026.,Iluminação e serviços urbanos,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26354
783,29758,UNANIMIDADE,26355,954,2026,REQ,REQUERIMENTO,SOLICITA ALARGAMENTO DA ESTRADA DA FAXINA EM TODA A SUA EXTENSÃO.,"Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26355
783,29759,UNANIMIDADE,26381,993,2026,REQ,REQUERIMENTO,"SOLICITA AMPLIAÇÃO DAS VAGAS DE ESTCIONAMENTO NA RUA LUÍS RIVABEM, EM FRENTE AO Nº1405, JARDIM RIVABEM.","Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26381
783,29760,UNANIMIDADE,26382,994,2026,REQ,REQUERIMENTO,"EXTENSÃO DA REDE DE ESGOTO PARA AS RESIDÊNCIAS LOCALIZADAS NA RUA JOSÉ PERUSSOLO, Nº 779 E Nº 785, JARDIM TRÊS RIOS, CEP 83603-130.",Iluminação e serviços urbanos,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26382
783,29761,UNANIMIDADE,26383,995,2026,REQ,REQUERIMENTO,"INSTALAÇÃO DE TACHAS REDONDAS NA ROTATÓRIA DA RUA EXPEDICIONÁRIO, ESQUINA COM AVENIDA ADEMAR DE BARROS E RUA BERNARDO ANTÔNIO GUERCHEWSKI, BAIRRO BOM JESUS.","Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26383
783,29762,UNANIMIDADE,26384,996,2026,REQ,REQUERIMENTO,"SOLICITA PINTURA DA CAPELA SÃO SEBASTIÃO, LOCALIZADA NO DISTRITO DE BATEIAS.",Outros,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26384
783,29763,UNANIMIDADE,26385,997,2026,REQ,REQUERIMENTO,"SOLICITA ADEQUAÇÃO E DIRECIONAMENTO DA ILUMINAÇÃO DO CAMPO DE FUTEBOL LOCALIZADO NO CAMPO DO 21 (ARI MOURA), BAIRRO ITAQUI.","Cultura, esporte e lazer","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26385
783,29764,UNANIMIDADE,26386,998,2026,REQ,REQUERIMENTO,"SOLICITA A PAVIMENTAÇÃO DA PISTA AO ENTORNO DO CAMPO DE FUTEBOL LOCALIZADO NO CAMPO DO 21 (ARI MOURA), BAIRRO ITAQUI.","Cultura, esporte e lazer","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26386
783,29770,UNANIMIDADE,26367,975,2026,REQ,REQUERIMENTO,"SOLICITA REPERFILAMENTO ASFÁLTICO NA RUA ELMARI DOS SANTOS ANDRADE DA SILVA, JARDIM PARAÍSO MINERAL.","Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26367
783,29765,UNANIMIDADE,26368,976,2026,REQ,REQUERIMENTO,"SOLICITA REPERFILAMENTO ASFÁLTICO NA TRAVESSA ÂNGELA MAGATON STOCO, JARDIM BUSMAYER.","Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26368
783,29766,UNANIMIDADE,26369,977,2026,REQ,REQUERIMENTO,"SOLICITA REPERFILAMENTO ASFÁLTICO NA TRAVESSA SATURNINO RAMOS MACHADO, JARDIM BUSMAYER.","Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26369
783,29767,UNANIMIDADE,26370,978,2026,REQ,REQUERIMENTO,"SOLICITA REPERFILAMENTO ASFÁLTICO NA RUA GIRASSÓIS, JARDIM BUSMAYER.","Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26370
783,29768,UNANIMIDADE,26371,979,2026,REQ,REQUERIMENTO,"SOLICITA REPERFILAMENTO ASFÁLTICO NA RUA ANTÔNIO DIRCEU ZAMPIER, LOT. SÃO GERÔNIMO.","Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26371
783,29769,UNANIMIDADE,26372,980,2026,REQ,REQUERIMENTO,"SOLICITA REPERFILAMENTO ASFÁLTICO NA RUA ANGELA PERUSSOLO MARCON, JARDIM BUSMAYER.","Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26372
783,29771,UNANIMIDADE,26373,981,2026,REQ,REQUERIMENTO,SOLICITA AQUISIÇÃO DE FUZIS PARA A GUARDA MUNICIPAL.,Segurança pública,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26373
783,29772,UNANIMIDADE,26374,982,2026,REQ,REQUERIMENTO,SOLICITA REENQUADRAMENTO DOS SERVIDORES DO GRUPO OCUPACIONAL PROFISSIONAL DE ANALISTA SOCIAL PARA PEDAGOGO DE DESENVOLVIMENTO SOCIAL.,Educação,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26374
783,29773,UNANIMIDADE,26375,983,2026,REQ,REQUERIMENTO,SOLICITA PEDIDO DE INFORMAÇÕES ACERCA DO PROCEDIMENTO DE BUSCA ATIVA REALIZADA PELO CENTRO DE ATENÇÃO PSICOSSOCIAL – CAPS.,Outros,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26375
783,29774,UNANIMIDADE,26376,984,2026,REQ,REQUERIMENTO,SOLICITA DESIGNAÇÃO DE COORDENADOR(A) PARA A EQUIPE DE ATENDIMENTO SOCIOASSISTENCIAL.,Outros,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26376
783,29775,UNANIMIDADE,26377,985,2026,REQ,REQUERIMENTO,"SOLICITA A INSTITUIÇÃO DE EQUIPE MULTIDISCIPLINAR VOLANTE DE ASSISTÊNCIA SOCIAL PARA ATENDIMENTO NO INTERIOR, ESPECIALMENTE PARA COMUNIDADES QUILOMBOLAS E INDIGENAS.",Assistência social e direitos,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26377
783,29776,UNANIMIDADE,26378,991,2026,REQ,REQUERIMENTO,"SOLICITA SINALIZAÇÃO VIÁRIA VERTICAL E HORIZONTAL EM TODA EXTENSÃO DA RUA LEOPOLDO DEBAS, LOCALIZADA NO BAIRRO BOM JESUS.","Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26378
783,29777,UNANIMIDADE,26388,1003,2026,REQ,REQUERIMENTO,"REQUER CONSTRUÇÃO DE RAMPA DE ACESSIBILIDADE NA RUA CENTENÁRIO, ESQUINA COM A RUA RUI BARBOSA.",Assistência social e direitos,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26388
783,29778,UNANIMIDADE,26359,964,2026,REQ,REQUERIMENTO,SOLICITA MANUTENÇÃO DA QUADRA DE ESPORTE NA ESCOLA MUNICIPAL PROFESSORA ALMÉDE BARIDOTTI GALDINO.,Educação,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26359
783,29779,UNANIMIDADE,26360,965,2026,REQ,REQUERIMENTO,"SOLICITA ROÇADA NA AV. CAETANO MUNHOZ DA ROCHA EM TODA EXTENSÃO, LOTEAMENTO SÃO GERÔNIMO.",Iluminação e serviços urbanos,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26360
783,29780,UNANIMIDADE,26361,966,2026,REQ,REQUERIMENTO,"SOLICITA INFORMAÇÕES DA CONTRAPARTIDA ASSUMIDA PELA CONSTRURORA LYX ENGENHARIA REFERENTE À EXECUÇÃO DE PAVIMENTAÇÃO ASFÁLTICA DA RUA MANOEL LOPES VIEIRA, BAIRRO BOTIATUVA.","Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26361
783,29781,UNANIMIDADE,26362,967,2026,REQ,REQUERIMENTO,SOLICITA PATROLAMENTO NA ANTIGA ESTRADA DO CERNE QUE FICA ENTRE A ROD. RAUL AZEVEDO DE MACEDO E A ROD. ENGENHEIRO ÂNGELO LOPES EM BATEIAS.,"Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26362
783,29782,UNANIMIDADE,26379,992,2026,REQ,REQUERIMENTO,"SOLICITA REPERFILAMENTO ASFÁLTICO NA RUA D, BAIRRO NOVO HORIZONTE.","Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26379
783,29783,UNANIMIDADE,26393,1010,2026,REQ,REQUERIMENTO,"SOLICITANDO INSTALAÇÃO DE UMA TENDA EM LONA PARA PROTEÇÃO DOS BRINQUEDOS INFANTIS DO CMEI CLAUDETE VIEIRA ANDREASSA, VILA DELURDES.",Educação,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26393
783,29784,UNANIMIDADE,26394,1011,2026,REQ,REQUERIMENTO,"SOLICITANDO ROÇADA DA VEGETAÇÃO NA EXTENSÃO DA ESTRADA SEREIA, RONDINHA.",Iluminação e serviços urbanos,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26394
783,29785,UNANIMIDADE,26400,1018,2026,REQ,REQUERIMENTO,"SOLICITANDO INSTALAÇÃO DE REDUTOR DE VELOCIDADE (TACHÕES/ TARTARUGAS) NA RUA ERNESTO CARLOS ZOPPO, PRÓXIMO AO NUMERAL 410, SANTA ANGELA.","Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26400
783,29786,UNANIMIDADE,26401,1019,2026,REQ,REQUERIMENTO,"SOLICITANDO PAVIMENTAÇÃO ASFALTICA NA EXTENSÃO DA RUA TRÊS LAGOS, NO FERRARIA.","Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26401
783,29787,UNANIMIDADE,26402,1020,2026,REQ,REQUERIMENTO,"SOLICITANDO PATROLAMENTO, ENSAIBRAMENTO E ALARGAMENTO NA EXTENSÃO DA ESTRADA DO SABIÁ, FERRARIA.","Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26402
783,29788,UNANIMIDADE,26342,944,2026,REQ,REQUERIMENTO,"SOLICITA QUE SEJA EXPEDIDO UM OFÍCIO À SECRETÁRIA ESTADUAL DE TRABALHO, RENDA E QUALIFICAÇÃO DO PARANÁ, PARA QUE FORNEÇA UMA CARRETA DE CURSO DE MECÂNICA DE MOTOS.","Desenvolvimento, moradia e agricultura","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26342
783,29789,UNANIMIDADE,26343,945,2026,REQ,REQUERIMENTO,"SOLICITA QUE SEJA EXPEDIDO UM OFÍCIO À SECRETÁRIA ESTADUAL DE TRABALHO, RENDA E QUALIFICAÇÃO DO PARANÁ, PARA QUE FORNEÇA UMA CARRETA DE CURSO DE INFORMATICA PARA O MERCADO DE TRABALHO.","Desenvolvimento, moradia e agricultura","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26343
783,29790,UNANIMIDADE,26344,946,2026,REQ,REQUERIMENTO,"SOLICITA QUE SEJA EXPEDIDO UM OFÍCIO À SECRETÁRIA ESTADUAL DE TRABALHO, RENDA E QUALIFICAÇÃO DO PARANÁ, PARA QUE FORNEÇA UMA CARRETA DE CURSO DE INFORMATICA PARA O TECNOLOGIA E ELÉTRICA AUTOMOTIVA.","Desenvolvimento, moradia e agricultura","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26344
783,29791,UNANIMIDADE,26345,947,2026,REQ,REQUERIMENTO,"SOLICITA SINALIZAÇÃO VIÁRIA HORIZONTAL, COM PINTURA DE FAIXAS E DEMAIS DEMARCAÇÕES NECESSÁRIAS, NA REGIÃO DA AV. PROFA DINORAH MORAIS AZEVEDO, N° 3111, VILA SOLENE, CAMPO LARGO – PR.","Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26345
783,29792,UNANIMIDADE,26346,948,2026,REQ,REQUERIMENTO,"SOLICITA INFORMAÇÕES ACERCA DA CONCLUSÃO DA OBRA DA QUADRA ESPORTIVA, LOCALIZADA NA RUA CLAUDIOMIR QUERINO DOS SANTOS, N° 98, BAIRRO POPULAR NOVA, CAMPO LARGO – PR.","Cultura, esporte e lazer","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26346
783,29793,UNANIMIDADE,26395,1012,2026,REQ,REQUERIMENTO,"SOLICITANDO MANUTENÇÃO CORRETIVA E RECUPERAÇÃO DO PAVIMENTO INTERTRAVADO DA CALÇADA, LOCALIZADA NA RUA GONÇALVES DIAS, Nº 1140, CENTRO.","Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26395
783,29794,UNANIMIDADE,26337,939,2026,REQ,REQUERIMENTO,SOLICITA INTENSIFICAÇÃO DE RONDAS DA GUARDA MUNICIPAL NO COMPLEXO ESPORTIVO ARI MORO (CAMPO DO 21).,Segurança pública,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26337
783,29795,UNANIMIDADE,26338,940,2026,REQ,REQUERIMENTO,SOLICITA ABERTURA E CREDENCIMANETO PARA CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM PRESTAÇÃO DE SERVIÇOS DE TELEMEDICINA NA ATENÇÃO BÁSICA DE SAÚDE.,Saúde,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26338
783,29796,UNANIMIDADE,26339,941,2026,REQ,REQUERIMENTO,SOLICITA RECONSTRUÇÃO COM ESTRUTURAS DE GALERIA DA PONTE NA REGIÃO DO VARGEDO.,"Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26339
783,29797,UNANIMIDADE,26340,942,2026,REQ,REQUERIMENTO,"SOLICITA MANUTENÇÃO E ABERTURA DE SAÍDA DE ÁGUA, NA RUA LAURITA JOSEFINA CECCATO RIVABEM, BAIRRO RIVABEM.","Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26340
783,29798,UNANIMIDADE,26347,949,2026,REQ,REQUERIMENTO,"SOLICITA EXPANSÃO DO SISTEMA DE TELESSAÚDE NA REDE MUNICIPAL DE SAÚDE, VISANDO AMPLIAR O ACESSO AO TELEATENDIMENTO NA ATENÇÃO BÁSICA MUNICIPAL.",Saúde,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26347
784,29799,UNANIMIDADE,26074,36,2026,PLL,PROJETO DE LEI DO LEGISLATIVO,DECLARA DE UTILIDADE PÚBLICA MUNICIPAL DE CAMPO LARGO O CENTRO DE TRADIÇÕES GAÚCHAS PONCHO CRIOULO - CTG.,"Homenagens, nomes e datas","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26074
784,29800,UNANIMIDADE,26128,42,2026,PLL,PROJETO DE LEI DO LEGISLATIVO,"DECLARA DE UTILIDADE PÚBLICA O SINDICATO DAS INDUSTRIAS DE VIDROS, CRISTAIS, ESPELHOS, CERÂMICAS DE LOUÇA, PORCELANA, PISOS E REVESTIMENTOS CERÂMICOS NO ESTADO DO PARANÁ COM SEDE E FORO NO MUNICIPIO DE CAMPO LARGO.","Homenagens, nomes e datas","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26128
784,29801,UNANIMIDADE,26218,30,2026,PLE,PROJETO DE LEI DO EXECUTIVO,"INSTITUI O PROGRAMA CAMPO LARGO AMIGO DA PESSOA IDOSA, E DÁ OUTRAS PROVIDENCIAS.",Assistência social e direitos,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26218
784,29802,UNANIMIDADE,26269,31,2026,PLE,PROJETO DE LEI DO EXECUTIVO,"INSTITUI O PROGRAMA CASA ECO NO MUNICIPIO DE CAMPO LARGO, ESTABELECENDO DIRETRIZES PRA SUA EXECUÇÃO E DÁ OUTRAS PROVIDÊNCIAS.",Outros,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26269
784,29803,UNANIMIDADE,26141,44,2026,PLL,PROJETO DE LEI DO LEGISLATIVO,"INSTITUI O SELO PET SEGURO NO MUNICÍPIO DE CAMPO LARGO, CONFORME ESPECIFICA.",Outros,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26141
784,29804,UNANIMIDADE,26220,51,2026,PLL,PROJETO DE LEI DO LEGISLATIVO,INSTITUI O DIA MUNICIPAL DO ESPORTE AMADOR NO CALENDÁRO OFICIAL DO MUNICIPIO DE CAMPO LARGO E DÁ OUTRAS PROVIDÊNCIAS.,"Homenagens, nomes e datas","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26220
784,29805,UNANIMIDADE,26222,53,2026,PLL,PROJETO DE LEI DO LEGISLATIVO,INSTITUI O DIA MUNICIPAL DE CONSCIENTIZAÇÃO SOBRE A DISLEXIA NO ÂMBITO DO MUNICIPIO DE CAMPO LARGO E DÁ OUTRAS PROVIDÊNCIAS.,"Homenagens, nomes e datas","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26222
784,29806,UNANIMIDADE,26252,55,2026,PLL,PROJETO DE LEI DO LEGISLATIVO,"INSTITUI O DIA DO ZOOTECNISTA NO MUNICÍPIO DE CAMPO LARGO, CONFORME ESPECIFICA.",Outros,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26252
784,29813,UNANIMIDADE,26455,13,2026,VRC,VOTAÇÃO REQUERIMENTOS EM CONJUNTO,VOTAÇÃO ENGLOBADA DE TODOS REQUERIMENTOS.,Outros,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26455
784,29814,UNANIMIDADE,26446,1073,2026,REQ,REQUERIMENTO,"SOLICITA PATROLAMENTO E ENSAIBRAMENTO NA ESTRADA NAIR FERREIRA LEAL DA TRINDADE, NA REGIÃO DE TRÊS CORREGOS.","Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26446
784,29815,UNANIMIDADE,26451,1079,2026,REQ,REQUERIMENTO,"SOLICITA ADESÃO/ CADASTRAMENTO DO MUNICIPIO DE CAMPO LARGO AO PROGRAMA “PARQUE ACESSÍVEL”, PROMOVIDO PELA SEDEF DO ESTADO DO PARANÁ.",Outros,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26451
